hs_contact_id,user_id,email,first_name,last_name,country,lifecycle_stage,lead_source,plan,created_date,last_activity_date,industry,company_size,subscribed_to_marketing
hs_c_90df85ae0c,usr_03157,evelyn.singh95@gmail.com,Evelyn,Singh,Netherlands,customer,Paid Search,pro,2024-12-14,2024-12-30,Healthcare,51-200,True
hs_c_faf07fa0c2,usr_03160,justin.jones88@ventures.co,Justin,Jones,Italy,customer,Paid Search,pro,2024-12-14,2025-01-19,Media,1-10,True
hs_c_a23b1a4149,usr_03161,mason.adams8@yahoo.com,Mason,Adams,United States,customer,Paid Social,business,2024-12-15,2025-01-15,Marketing,11-50,True
hs_c_1f9fa89003,usr_03163,david.singh69@digital.com,David,Singh,India,lead,Paid Social,free,2024-12-15,2025-01-01,Consulting,11-50,True
hs_c_0424d12844,usr_03165,justin.harris95@labs.dev,Justin,Harris,United Kingdom,lead,Paid Social,free,2024-12-15,2024-12-30,SaaS,51-200,True
hs_c_8350212cb7,usr_03167,elizabeth.johnson69@digital.com,Elizabeth,Johnson,United States,lead,Paid Social,free,2024-12-15,2025-01-15,E-commerce,1-10,False
hs_c_41c6b0e87f,usr_03168,kevin.martin88@techcorp.com,Kevin,Martin,United States,customer,Paid Search,pro,2024-12-15,2025-01-03,Real Estate,51-200,True
hs_c_c3dfb95f05,usr_03170,james.baker79@outlook.com,James,Baker,Canada,lead,Referral,free,2024-12-15,2025-02-10,Healthcare,51-200,True
hs_c_f1689fffc2,usr_03171,susan.smith78@techcorp.com,Susan,Smith,United States,customer,Paid Social,pro,2024-12-15,2025-01-02,Legal,1-10,True
hs_c_65b13a7760,usr_03172,thomas.harris85@techcorp.com,Thomas,Harris,Sweden,customer,Paid Social,pro,2024-12-15,2024-12-16,E-commerce,1-10,False
hs_c_0d11d3527c,usr_03175,thomas.harris83@startup.ai,Thomas,Harris,United States,customer,Paid Search,pro,2024-12-16,2025-01-20,Legal,51-200,True
hs_c_6ac2dbb23a,usr_03176,nathan.brown84@ventures.co,Nathan,Brown,United States,lead,Referral,free,2024-12-16,2024-12-27,Finance,51-200,True
hs_c_1788d831fa,usr_03177,abigail.taylor1@startup.ai,Abigail,Taylor,United Kingdom,lead,Referral,free,2024-12-16,2025-01-08,E-commerce,11-50,False
hs_c_ae43fbb74f,usr_03178,patricia.davis20@digital.com,Patricia,Davis,United Kingdom,customer,Paid Social,pro,2024-12-16,2025-01-27,Education,51-200,False
hs_c_9ec2ce31c8,usr_03181,william.chen54@digital.com,William,Chen,United States,lead,Paid Search,free,2024-12-17,2025-01-08,Legal,1-10,True
hs_c_30fe46249d,usr_03184,oliver.thomas12@techcorp.com,Oliver,Thomas,Spain,customer,Paid Search,business,2024-12-17,2025-01-01,Marketing,11-50,False
hs_c_39b341da5c,usr_03185,aiden.smith88@digital.com,Aiden,Smith,United States,lead,Paid Social,free,2024-12-17,2025-01-11,Marketing,51-200,True
hs_c_66e6b1b047,usr_03187,william.smith18@works.io,William,Smith,United Kingdom,lead,Paid Search,free,2024-12-17,2025-01-11,SaaS,1-10,True
hs_c_f994a50800,usr_03188,elijah.davis54@yahoo.com,Elijah,Davis,United Kingdom,customer,Organic Search,business,2024-12-17,2025-01-10,E-commerce,51-200,False
hs_c_20887808bf,usr_03189,lily.thompson28@techcorp.com,Lily,Thompson,United States,lead,Direct,free,2024-12-17,2025-01-08,Healthcare,51-200,True
hs_c_a752dbd0c4,usr_03191,robert.thomas85@techcorp.com,Robert,Thomas,United States,customer,Organic Search,pro,2024-12-18,2025-01-04,Consulting,11-50,True
hs_c_9fa6436ce0,usr_03192,elizabeth.green77@ventures.co,Elizabeth,Green,United States,lead,Paid Social,free,2024-12-18,2025-02-06,SaaS,51-200,True
hs_c_401b7a1e42,usr_03197,jessica.carter97@works.io,Jessica,Carter,United States,customer,Direct,pro,2024-12-18,2025-01-28,Marketing,51-200,False
hs_c_f7a8739d66,usr_03198,amelia.mitchell87@techcorp.com,Amelia,Mitchell,United States,lead,Paid Social,free,2024-12-18,2025-02-05,SaaS,1-10,False
hs_c_f7f8f93e71,usr_03200,noah.kim67@company.io,Noah,Kim,Netherlands,lead,Paid Search,free,2024-12-18,2025-01-24,Healthcare,11-50,True
hs_c_17c8d088d3,usr_03201,brian.adams26@yahoo.com,Brian,Adams,United States,lead,Paid Search,free,2024-12-18,2025-01-16,Consulting,1-10,True
hs_c_7191473e2f,usr_03203,jackson.nelson10@digital.com,Jackson,Nelson,United States,customer,Referral,business,2024-12-18,2025-01-10,Consulting,11-50,True
hs_c_a8fcdd2698,usr_03205,evelyn.chen22@yahoo.com,Evelyn,Chen,United States,customer,Paid Social,pro,2024-12-19,2025-01-14,Education,51-200,True
hs_c_28acbbd589,usr_03208,harper.reyes95@digital.com,Harper,Reyes,United States,lead,Organic Search,free,2024-12-19,2025-01-29,Real Estate,51-200,False
hs_c_5eb7a56f2e,usr_03211,elijah.thomas2@ventures.co,Elijah,Thomas,United States,lead,Referral,free,2024-12-19,2024-12-31,Finance,1-10,True
hs_c_5e1f1ed3a1,usr_03212,sarah.chen67@gmail.com,Sarah,Chen,United States,customer,Paid Search,pro,2024-12-19,2025-02-12,Finance,51-200,True
hs_c_0cc89e104f,usr_03213,adam.martin26@startup.ai,Adam,Martin,United States,lead,Paid Search,free,2024-12-19,2025-01-17,Real Estate,51-200,True
hs_c_9ed193ec61,usr_03217,eric.harris94@techcorp.com,Eric,Harris,United States,lead,Paid Social,free,2024-12-20,2025-01-06,Real Estate,1-10,False
hs_c_dbecf96246,usr_03220,amelia.carter39@ventures.co,Amelia,Carter,United States,customer,Paid Social,pro,2024-12-20,2025-01-21,Consulting,51-200,False
hs_c_8007d4c87c,usr_03221,brandon.wilson43@gmail.com,Brandon,Wilson,United States,customer,Paid Social,pro,2024-12-20,2025-01-12,Real Estate,51-200,True
hs_c_e95fc190eb,usr_03224,brandon.miller80@works.io,Brandon,Miller,Australia,customer,Organic Search,pro,2024-12-20,2025-02-04,Education,1-10,True
hs_c_5740d09399,usr_03225,aaron.kim84@gmail.com,Aaron,Kim,Italy,lead,Paid Social,free,2024-12-20,2025-01-29,Healthcare,11-50,True
hs_c_beac68fba0,usr_03227,ryan.smith53@ventures.co,Ryan,Smith,Sweden,lead,Paid Social,free,2024-12-20,2025-02-08,Marketing,51-200,True
hs_c_f208d0ca56,usr_03231,nathan.adams7@gmail.com,Nathan,Adams,United States,lead,Paid Search,free,2024-12-21,2024-12-22,Media,11-50,True
hs_c_b5c1655346,usr_03233,joseph.nelson98@digital.com,Joseph,Nelson,United States,customer,Referral,pro,2024-12-21,2025-01-26,Consulting,1-10,False
hs_c_a6971443e9,usr_03234,brian.wright77@digital.com,Brian,Wright,UAE,lead,Paid Search,free,2024-12-21,2025-01-20,Marketing,51-200,True
hs_c_2391f37895,usr_03237,aiden.reyes64@techcorp.com,Aiden,Reyes,United States,customer,Paid Search,pro,2024-12-21,2025-02-04,Education,1-10,False
hs_c_2e7098e251,usr_03238,sophia.wang29@yahoo.com,Sophia,Wang,United States,customer,Referral,pro,2024-12-21,2025-01-01,Healthcare,1-10,False
hs_c_b90b83f590,usr_03239,brian.patel10@startup.ai,Brian,Patel,United States,customer,Direct,pro,2024-12-21,2024-12-25,Real Estate,1-10,True
hs_c_7aeb503ce6,usr_03241,brian.martin76@works.io,Brian,Martin,United States,customer,Paid Search,pro,2024-12-22,2025-01-07,Healthcare,1-10,True
hs_c_9cae7013aa,usr_03242,thomas.scott33@company.io,Thomas,Scott,United States,customer,Paid Search,pro,2024-12-22,2025-01-13,SaaS,51-200,False
hs_c_ec2c986f0b,usr_03244,olivia.wang42@outlook.com,Olivia,Wang,United States,lead,Referral,free,2024-12-22,2025-01-01,Media,11-50,False
hs_c_973fe7608c,usr_03245,emily.flores32@startup.ai,Emily,Flores,United States,lead,Referral,free,2024-12-22,2025-01-25,Real Estate,51-200,True
hs_c_49ab71af32,usr_03246,aaron.adams61@labs.dev,Aaron,Adams,United States,customer,Referral,pro,2024-12-22,2025-02-15,SaaS,1-10,False
hs_c_49c5bdc72e,usr_03247,james.nguyen92@gmail.com,James,Nguyen,United States,lead,Paid Social,free,2024-12-22,2025-02-10,Finance,11-50,True
hs_c_5740a633fc,usr_03249,evelyn.wang11@yahoo.com,Evelyn,Wang,United States,customer,Referral,business,2024-12-22,2025-01-06,Legal,1-10,True
hs_c_74ecaae58c,usr_03250,richard.nguyen99@ventures.co,Richard,Nguyen,United States,customer,Paid Social,pro,2024-12-22,2025-02-02,Consulting,51-200,False
hs_c_a7b541efc3,usr_03251,eric.williams48@works.io,Eric,Williams,United States,customer,Referral,business,2024-12-23,2025-01-07,Legal,51-200,True
hs_c_d31730155a,usr_03252,kevin.moore69@labs.dev,Kevin,Moore,United States,customer,Paid Social,business,2024-12-23,2025-02-14,Legal,1-10,True
hs_c_0a440cabfb,usr_03253,william.adams78@yahoo.com,William,Adams,United States,lead,Paid Social,free,2024-12-23,2025-02-06,Healthcare,1-10,True
hs_c_6c708133a6,usr_03254,tyler.baker91@ventures.co,Tyler,Baker,United States,customer,Paid Search,pro,2024-12-23,2025-02-19,Real Estate,1-10,True
hs_c_e21c37e9aa,usr_03255,nathan.white93@startup.ai,Nathan,White,United States,lead,Paid Search,free,2024-12-23,2025-01-28,Education,1-10,True
hs_c_25d9d060a9,usr_03256,richard.brown60@digital.com,Richard,Brown,United States,customer,Paid Search,pro,2024-12-23,2025-01-10,Finance,11-50,False
hs_c_eaac478f23,usr_03258,john.singh6@labs.dev,John,Singh,Singapore,customer,Paid Social,business,2024-12-24,2025-01-05,Real Estate,1-10,False
hs_c_cb8e98c690,usr_03259,john.davis12@digital.com,John,Davis,UAE,customer,Paid Search,pro,2024-12-24,2024-12-28,Legal,51-200,True
hs_c_947e4ec859,usr_03260,chloe.young12@outlook.com,Chloe,Young,United States,customer,Paid Search,pro,2024-12-24,2025-02-20,E-commerce,51-200,False
hs_c_28b7d6ee77,usr_03261,nathan.taylor13@ventures.co,Nathan,Taylor,United States,lead,Referral,free,2024-12-24,2025-01-10,Marketing,11-50,False
hs_c_daae922b0b,usr_03263,brandon.adams85@yahoo.com,Brandon,Adams,United States,customer,Referral,pro,2024-12-24,2025-01-28,Marketing,1-10,False
hs_c_1b541dc003,usr_03265,emma.harris61@gmail.com,Emma,Harris,Brazil,customer,Referral,pro,2024-12-24,2025-01-13,Media,11-50,True
hs_c_b098a9c5a9,usr_03266,brian.moore93@labs.dev,Brian,Moore,United States,lead,Direct,free,2024-12-24,2025-01-26,SaaS,51-200,True
hs_c_c7f7de99ba,usr_03267,kevin.wilson57@outlook.com,Kevin,Wilson,United States,customer,Paid Search,pro,2024-12-24,2025-02-07,Marketing,11-50,False
hs_c_7e7b8f6eb3,usr_03268,ethan.jones94@startup.ai,Ethan,Jones,Singapore,lead,Referral,free,2024-12-25,2025-02-04,E-commerce,51-200,True
hs_c_989838bea4,usr_03269,mason.kumar17@ventures.co,Mason,Kumar,United States,customer,Direct,pro,2024-12-25,2025-01-30,Education,1-10,True
hs_c_68a8f7d2d3,usr_03270,jessica.king47@gmail.com,Jessica,King,Brazil,customer,Organic Search,pro,2024-12-25,2024-12-28,E-commerce,1-10,True
hs_c_137cf32731,usr_03273,ava.brown51@gmail.com,Ava,Brown,United States,lead,Paid Search,free,2024-12-25,2025-01-23,E-commerce,1-10,True
hs_c_2a95d93d6a,usr_03274,ethan.adams2@ventures.co,Ethan,Adams,United States,lead,Referral,free,2024-12-25,2025-02-20,Healthcare,1-10,False
hs_c_9ae9aeccca,usr_03276,harper.davis76@company.io,Harper,Davis,United States,customer,Paid Social,pro,2024-12-26,2025-01-12,SaaS,51-200,False
hs_c_b3487f8e62,usr_03280,jessica.davis51@yahoo.com,Jessica,Davis,UAE,lead,Organic Search,free,2024-12-26,2025-01-07,SaaS,1-10,True
hs_c_dd3a488554,usr_03282,aaron.young35@techcorp.com,Aaron,Young,United States,customer,Paid Search,business,2024-12-26,2025-01-15,Real Estate,1-10,True
hs_c_9d205928bf,usr_03283,patricia.king78@works.io,Patricia,King,United States,customer,Referral,pro,2024-12-26,2025-01-25,Finance,51-200,True
hs_c_dbf3b33e8d,usr_03285,james.lee77@works.io,James,Lee,United States,lead,Referral,free,2024-12-26,2025-01-18,Education,11-50,True
hs_c_ef93899fd8,usr_03286,noah.chen37@techcorp.com,Noah,Chen,United States,customer,Direct,pro,2024-12-26,2025-01-25,Healthcare,11-50,True
hs_c_e41a7ae850,usr_03287,ethan.anderson88@digital.com,Ethan,Anderson,United States,lead,Organic Search,free,2024-12-27,2025-02-16,Healthcare,1-10,False
hs_c_cdfdcb3fae,usr_03291,nathan.taylor3@ventures.co,Nathan,Taylor,United States,customer,Paid Social,business,2024-12-27,2025-01-02,Consulting,1-10,True
hs_c_1c323b4903,usr_03292,olivia.jones47@works.io,Olivia,Jones,United States,customer,Paid Search,pro,2024-12-27,2025-01-23,SaaS,1-10,True
hs_c_3df13e9efe,usr_03293,noah.jackson57@outlook.com,Noah,Jackson,United States,lead,Paid Social,free,2024-12-27,2025-02-22,E-commerce,51-200,True
hs_c_fad10afd57,usr_03295,patricia.scott8@digital.com,Patricia,Scott,Netherlands,customer,Paid Social,pro,2024-12-27,2025-01-01,Healthcare,1-10,False
hs_c_002621f0bf,usr_03296,david.thompson27@outlook.com,David,Thompson,United States,customer,Paid Search,pro,2024-12-27,2025-01-10,E-commerce,51-200,True
hs_c_c10ada0221,usr_03297,liam.allen8@techcorp.com,Liam,Allen,Sweden,customer,Direct,pro,2024-12-27,2025-01-27,Education,11-50,False
hs_c_32c950c724,usr_03298,eric.green88@outlook.com,Eric,Green,United States,customer,Referral,pro,2024-12-28,2025-01-13,Healthcare,51-200,False
hs_c_6e9641f27f,usr_03300,jennifer.chen56@ventures.co,Jennifer,Chen,Singapore,customer,Paid Search,pro,2024-12-28,2025-02-13,Finance,51-200,True
hs_c_37d5d77ef4,usr_03301,ethan.nguyen43@ventures.co,Ethan,Nguyen,United States,customer,Paid Social,pro,2024-12-28,2025-01-02,Education,1-10,True
hs_c_481a91d4f4,usr_03303,thomas.lee1@works.io,Thomas,Lee,Netherlands,customer,Paid Social,pro,2024-12-29,2025-02-12,Healthcare,51-200,True
hs_c_1d5c9bbcee,usr_03306,david.johnson63@ventures.co,David,Johnson,Australia,lead,Referral,free,2024-12-29,2025-01-12,E-commerce,1-10,False
hs_c_85ad79d090,usr_03310,aaron.roberts76@digital.com,Aaron,Roberts,United States,lead,Paid Social,free,2024-12-30,2025-02-05,Consulting,11-50,True
hs_c_cab4b2efcc,usr_03311,elizabeth.mitchell91@digital.com,Elizabeth,Mitchell,Germany,lead,Paid Social,free,2024-12-30,2025-01-07,Consulting,1-10,True
hs_c_efe0debe90,usr_03313,abigail.thomas13@digital.com,Abigail,Thomas,United States,lead,Paid Search,free,2024-12-30,2025-01-26,Finance,51-200,False
hs_c_47e4260d91,usr_03314,james.jones25@digital.com,James,Jones,United States,customer,Referral,pro,2024-12-30,2025-02-14,E-commerce,1-10,True
hs_c_f5c196eb6c,usr_03315,thomas.young39@company.io,Thomas,Young,United States,lead,Paid Social,free,2024-12-30,2025-01-10,Media,51-200,True
hs_c_51982f9a74,usr_03316,jennifer.reyes78@yahoo.com,Jennifer,Reyes,Singapore,lead,Paid Search,free,2024-12-30,2025-02-12,SaaS,51-200,True
hs_c_a30486b691,usr_03317,lucas.wright43@outlook.com,Lucas,Wright,United States,customer,Paid Search,pro,2024-12-31,2025-02-09,Finance,51-200,False
hs_c_849aa6b9ff,usr_03318,liam.wilson57@gmail.com,Liam,Wilson,United States,customer,Paid Social,pro,2024-12-31,2025-02-03,Healthcare,11-50,False
hs_c_427bdbcef2,usr_03319,harper.reyes71@company.io,Harper,Reyes,India,customer,Organic Search,pro,2024-12-31,2025-02-11,E-commerce,1-10,False
hs_c_d77ae4b68f,usr_03320,mary.smith32@techcorp.com,Mary,Smith,United States,lead,Referral,free,2024-12-31,2025-01-31,E-commerce,51-200,False
hs_c_9f2373a178,usr_03322,richard.white93@ventures.co,Richard,White,United States,customer,Paid Social,pro,2024-12-31,2025-01-26,Legal,51-200,True
hs_c_02b6e379ab,usr_03326,grace.allen11@techcorp.com,Grace,Allen,United States,customer,Paid Search,pro,2024-12-31,2025-02-17,SaaS,51-200,True
hs_c_7977852a45,usr_03328,kevin.carter65@startup.ai,Kevin,Carter,Italy,customer,Paid Search,business,2025-01-01,2025-01-10,Consulting,11-50,True
hs_c_5bfddcd675,usr_03329,logan.nelson73@startup.ai,Logan,Nelson,United States,customer,Paid Social,pro,2025-01-01,2025-01-31,SaaS,11-50,True
hs_c_16fba590a6,usr_03330,chloe.anderson32@gmail.com,Chloe,Anderson,United States,lead,Direct,free,2025-01-01,2025-02-11,Education,1-10,True
hs_c_19c8da0bd7,usr_03331,brandon.singh34@ventures.co,Brandon,Singh,United States,customer,Paid Search,pro,2025-01-01,2025-01-10,Education,51-200,True
hs_c_80ec628066,usr_03332,jennifer.young41@techcorp.com,Jennifer,Young,Brazil,customer,Paid Social,pro,2025-01-01,2025-01-27,Real Estate,11-50,True
hs_c_15a7b1d5ec,usr_03333,ryan.nguyen67@outlook.com,Ryan,Nguyen,United States,customer,Paid Social,pro,2025-01-01,2025-02-27,E-commerce,51-200,False
hs_c_1cd1fb0916,usr_03335,grace.jones91@digital.com,Grace,Jones,United States,customer,Paid Social,pro,2025-01-01,2025-01-29,Legal,11-50,True
hs_c_9bfb643f68,usr_03336,patricia.nguyen2@startup.ai,Patricia,Nguyen,Australia,lead,Referral,free,2025-01-01,2025-02-14,Finance,51-200,True
hs_c_7aa86857a8,usr_03337,grace.white56@ventures.co,Grace,White,United States,customer,Organic Search,business,2025-01-02,2025-01-28,Finance,1-10,False
hs_c_40dac3a12f,usr_03338,barbara.wilson33@digital.com,Barbara,Wilson,United States,lead,Paid Social,free,2025-01-02,2025-01-08,Education,1-10,True
hs_c_00780e0191,usr_03339,william.miller75@works.io,William,Miller,United States,lead,Paid Social,free,2025-01-02,2025-02-05,Legal,51-200,True
hs_c_879670cac9,usr_03340,jennifer.miller37@digital.com,Jennifer,Miller,United States,customer,Paid Social,pro,2025-01-02,2025-01-25,Legal,11-50,True
hs_c_c763957ec8,usr_03341,jessica.thompson90@gmail.com,Jessica,Thompson,United States,customer,Organic Search,pro,2025-01-02,2025-01-12,Marketing,1-10,True
hs_c_6be9db3c1d,usr_03345,william.wilson68@labs.dev,William,Wilson,United States,customer,Referral,business,2025-01-02,2025-02-06,Legal,51-200,True
hs_c_ef009a32dc,usr_03346,patricia.wright9@techcorp.com,Patricia,Wright,Italy,customer,Paid Social,pro,2025-01-02,2025-01-14,Education,51-200,True
hs_c_708e85d667,usr_03347,john.baker90@company.io,John,Baker,United States,customer,Paid Social,pro,2025-01-02,2025-01-23,Finance,51-200,False
hs_c_4d869bf44f,usr_03348,ryan.green60@techcorp.com,Ryan,Green,United States,lead,Paid Search,free,2025-01-02,2025-02-10,Real Estate,51-200,True
hs_c_dd3b37d613,usr_03350,mason.mitchell50@digital.com,Mason,Mitchell,Australia,customer,Paid Social,pro,2025-01-03,2025-01-05,E-commerce,51-200,False
hs_c_72a1ff0e35,usr_03351,aiden.martin57@digital.com,Aiden,Martin,United States,customer,Organic Search,pro,2025-01-03,2025-01-16,Consulting,1-10,True
hs_c_8cdd5c0a57,usr_03353,isabella.garcia17@ventures.co,Isabella,Garcia,United States,customer,Organic Search,pro,2025-01-03,2025-01-08,SaaS,1-10,True
hs_c_c4c78859b8,usr_03354,mason.king94@startup.ai,Mason,King,United States,lead,Referral,free,2025-01-03,2025-02-01,Media,51-200,True
hs_c_21967a2916,usr_03356,liam.king46@labs.dev,Liam,King,United States,lead,Referral,free,2025-01-03,2025-01-25,Marketing,1-10,True
hs_c_88cf10509d,usr_03361,sarah.jones61@digital.com,Sarah,Jones,Sweden,customer,Paid Search,pro,2025-01-04,2025-01-23,Finance,1-10,True
hs_c_acc6b7fb35,usr_03362,william.jackson53@works.io,William,Jackson,United States,lead,Paid Social,free,2025-01-04,2025-03-01,Legal,11-50,False
hs_c_edb53a5abe,usr_03365,lily.flores20@techcorp.com,Lily,Flores,United States,lead,Paid Social,free,2025-01-04,2025-01-11,E-commerce,51-200,False
hs_c_0476ac30a2,usr_03366,ryan.nelson6@yahoo.com,Ryan,Nelson,United States,customer,Referral,pro,2025-01-04,2025-01-27,Healthcare,51-200,False
hs_c_34324a6ecf,usr_03368,robert.white2@digital.com,Robert,White,United States,customer,Organic Search,pro,2025-01-04,2025-02-07,Real Estate,11-50,False
hs_c_337473608b,usr_03369,ryan.jones63@digital.com,Ryan,Jones,Brazil,customer,Referral,pro,2025-01-05,2025-03-01,Real Estate,11-50,True
hs_c_623ec0d370,usr_03370,chloe.moore72@yahoo.com,Chloe,Moore,United States,lead,Paid Social,free,2025-01-05,2025-01-10,Finance,1-10,True
hs_c_4b8b87d976,usr_03374,mia.harris44@gmail.com,Mia,Harris,Australia,customer,Referral,pro,2025-01-05,2025-02-27,Real Estate,51-200,True
hs_c_4e006a5c45,usr_03375,amelia.williams1@ventures.co,Amelia,Williams,United States,lead,Paid Social,free,2025-01-06,2025-01-12,Consulting,51-200,True
hs_c_8a80297e75,usr_03377,olivia.chen67@startup.ai,Olivia,Chen,Canada,lead,Organic Search,free,2025-01-06,2025-02-26,Finance,51-200,True
hs_c_e69db5fa59,usr_03379,michael.kim61@labs.dev,Michael,Kim,Spain,lead,Referral,free,2025-01-06,2025-01-07,Finance,51-200,True
hs_c_985c404655,usr_03380,sophia.green85@outlook.com,Sophia,Green,Australia,lead,Referral,free,2025-01-06,2025-01-08,Finance,1-10,True
hs_c_641d5cdf50,usr_03383,jackson.adams14@techcorp.com,Jackson,Adams,Italy,customer,Referral,pro,2025-01-06,2025-02-06,Real Estate,11-50,True
hs_c_0950b12936,usr_03384,joseph.harris4@ventures.co,Joseph,Harris,United States,customer,Paid Social,pro,2025-01-06,2025-02-18,Healthcare,51-200,True
hs_c_57edf439e9,usr_03385,aiden.baker59@yahoo.com,Aiden,Baker,Australia,lead,Paid Social,free,2025-01-07,2025-03-01,Education,11-50,False
hs_c_509a0670d7,usr_03386,karen.chen57@outlook.com,Karen,Chen,United States,lead,Paid Social,free,2025-01-07,2025-01-21,E-commerce,51-200,True
